,"('BTC', 'BTC')","('ETH', 'ETH')","('BNB', 'BNB')","('XRP', 'XRP')","('SOL', 'SOL')","('DOGE', 'DOGE')","('ADA', 'ADA')","('AVAX', 'AVAX')","('TRX', 'TRX')","('DOT', 'DOT')","('MATIC', 'MATIC')","('LINK', 'LINK')","('NEAR', 'NEAR')","('OP', 'OP')","('ARB', 'ARB')","('APT', 'APT')","('STX', 'STX')","('ICP', 'ICP')"
2021-05-02,56631.078125,2952.05615234375,622.1010131835938,1.5626410245895386,46.890987396240234,0.3760460019111633,1.3268120288848877,31.304956436157227,0.1276530027389526,36.6545295715332,0.8245120048522949,39.50485610961914,5.278948783874512,,0.0016990000149235,,2.073188066482544,
2021-05-03,57200.29296875,3431.086181640625,675.68408203125,1.555994987487793,45.93368911743164,0.4417069852352142,1.362030029296875,35.93231964111328,0.1316139996051788,37.25520706176758,0.7961390018463135,42.05980682373047,5.484021186828613,,0.00171500002034,,2.068092107772827,
2021-05-04,53333.5390625,3253.62939453125,611.2003173828125,1.392375946044922,42.72955703735352,0.5413339734077454,1.274111032485962,30.361431121826172,0.1193939968943595,34.85350799560547,0.7043830156326294,45.68613815307617,4.825329780578613,,0.0015979999443516,,2.0121009349823,
2021-05-05,57424.0078125,3522.783203125,651.6627197265625,1.6145119667053225,44.92357635498047,0.6576330065727234,1.4755289554595947,35.263118743896484,0.146353006362915,40.49504470825195,0.8110849857330322,49.42929458618164,5.244408130645752,,0.0017229999648407,,2.129648923873902,
2021-05-06,56396.515625,3490.88037109375,633.2803955078125,1.6005810499191284,43.4556770324707,0.5808039903640747,1.650123953819275,37.98084259033203,0.1517730057239532,41.53346633911133,0.7617849707603455,47.127403259277344,5.197958946228027,,0.001691999961622,,2.0177419185638428,
2021-05-07,57356.40234375,3484.72900390625,624.5632934570312,1.5817550420761108,43.1550178527832,0.684777021408081,1.65345299243927,38.04991912841797,0.1476799994707107,39.92985153198242,0.7531290054321289,49.31119918823242,5.325825214385986,,0.0017199999419972,,2.0030770301818848,
2021-05-08,58803.77734375,3902.647705078125,646.100830078125,1.5625979900360107,45.56153106689453,0.6364390254020691,1.619554042816162,38.32207489013672,0.1431110054254531,39.83269119262695,0.8482580184936523,48.60890579223633,5.231979846954346,,0.0017630000365898,,2.016242027282715,
2021-05-09,58232.31640625,3928.8447265625,662.2285766601562,1.5352929830551147,44.330196380615234,0.5700700283050537,1.7705620527267456,39.021636962890625,0.142875000834465,40.312843322753906,0.9698650240898132,52.19869613647461,5.060420989990234,,0.0017470000311732,,1.9298770427703855,
2021-05-10,55859.796875,3952.2939453125,631.3519897460938,1.3890060186386108,42.90963363647461,0.4499639868736267,1.6446959972381592,34.70148849487305,0.1271589994430542,36.541770935058594,0.8750690221786499,46.46869659423828,4.69832181930542,,0.0016749999485909,,1.7334890365600586,428.3623046875
2021-05-11,56704.57421875,4168.701171875,672.3339233398438,1.4776819944381714,44.57746887207031,0.4952310025691986,1.7640769481658936,36.82477951049805,0.1388259977102279,38.64228439331055,1.069219946861267,48.754764556884766,4.938528060913086,,0.0017010000301524,,1.886888027191162,364.78997802734375
2021-05-12,49150.53515625,3785.8486328125,588.1851806640625,1.247864007949829,42.45730972290039,0.3853760063648224,1.5527750253677368,32.0162467956543,0.1186989992856979,34.03139114379883,1.0190140008926392,41.03371047973633,4.6448822021484375,,0.001496999990195,,1.6347260475158691,255.49424743652344
2021-05-13,49716.19140625,3715.1484375,571.4345092773438,1.3589099645614624,40.99785232543945,0.4903739988803863,1.93366801738739,34.98023986816406,0.1214729994535446,40.03165435791016,1.0531539916992188,43.0898323059082,5.480801105499268,,0.0014919999521225,,1.5920310020446775,300.0203857421875
2021-05-14,49880.53515625,4079.057373046875,603.1282958984375,1.4029170274734497,42.717864990234375,0.5596039891242981,2.004796028137207,36.951202392578125,0.1247759982943534,47.94593811035156,1.470762014389038,46.54690170288086,5.733189105987549,,0.0014959999825805,,1.6759699583053589,304.1851806640625
2021-05-15,46760.1875,3638.1220703125,563.0416870117188,1.4858800172805786,43.461307525634766,0.507972002029419,2.1740269660949707,34.41056442260742,0.1206910014152526,43.538631439208984,1.608185052871704,41.498313903808594,5.964521884918213,,0.001403999980539,,1.570162057876587,246.02374267578125
2021-05-16,46456.05859375,3587.506103515625,562.829833984375,1.452605962753296,47.200828552246094,0.5148950219154358,2.309113025665283,36.5188102722168,0.1195060014724731,42.63151168823242,1.714745044708252,40.73714828491211,5.864715099334717,,0.0013940000208094,,1.5203700065612793,225.08676147460935
2021-05-17,43537.51171875,3282.397705078125,511.9643859863281,1.4962999820709229,46.86320495605469,0.4878920018672943,2.032226085662842,33.662254333496094,0.1128700003027916,38.71015930175781,1.7279729843139648,37.19443893432617,5.703657150268555,,0.0013010000111535,,1.3575259447097778,195.94810485839844
2021-05-18,42909.40234375,3380.070068359375,508.0223083496094,1.5907340049743652,55.91096115112305,0.4761149883270263,2.003662109375,36.82215881347656,0.1163859963417053,40.645355224609375,2.45436692237854,42.54531478881836,5.678810119628906,,0.0012900000438094,,1.3850680589675903,164.36183166503906
2021-05-19,37002.44140625,2460.67919921875,339.0254821777344,1.0703129768371582,35.107181549072266,0.3331229984760284,1.4825210571289062,23.38389587402344,0.0793320015072822,25.227142333984375,1.6593899726867676,26.70195960998535,3.6441550254821777,,0.0014860000228509,,0.9200819730758668,124.2806167602539
2021-05-20,40782.73828125,2784.294189453125,393.6127624511719,1.1855369806289673,44.74274826049805,0.400193989276886,1.8104690313339231,25.19688415527344,0.089597001671791,29.150569915771484,1.8414510488510132,30.78122901916504,4.210082054138184,,0.0016250000335276,,1.0748820304870603,165.56182861328125
2021-05-21,37304.69140625,2430.621337890625,326.29632568359375,1.0069760084152222,38.81285095214844,0.3593820035457611,1.5522769689559937,21.801769256591797,0.0779210031032562,24.463970184326172,1.4823360443115234,25.577577590942383,3.467150926589966,,0.0014919999521225,,1.0105140209197998,146.15252685546875
2021-05-22,37536.6328125,2295.70556640625,299.50408935546875,0.9063169956207277,31.315582275390625,0.3423709869384765,1.463621973991394,18.851139068603516,0.0753590017557144,22.014524459838867,1.1932920217514038,23.292158126831055,3.1626780033111572,,0.001501000020653,,0.9892060160636902,145.95286560058594
2021-05-23,34770.58203125,2109.579833984375,262.9456787109375,0.7970150113105774,24.68874740600586,0.3080709874629974,1.325435996055603,15.756152153015137,0.06318099796772,18.029441833496097,1.0867149829864502,20.008373260498047,2.677841901779175,,0.0013930000131949,,0.918883979320526,144.61146545410156
2021-05-24,38705.98046875,2643.591064453125,345.30963134765625,0.9928349852561952,31.283571243286133,0.3661620020866394,1.5494849681854248,19.410947799682617,0.076723001897335,23.19908905029297,1.7175769805908203,26.362958908081055,3.259450912475586,,0.0015460000140592,,1.068655014038086,148.15953063964844
2021-05-25,38402.22265625,2706.62890625,344.1139831542969,0.976186990737915,29.99707794189453,0.3463020026683807,1.5553690195083618,19.45080947875977,0.0772809982299804,22.130130767822266,1.9400500059127808,27.629838943481445,3.331151008605957,,0.0015320000238716,,1.0160950422286987,134.03724670410156
2021-05-26,39294.19921875,2888.69873046875,379.8543090820313,1.033725023269653,35.539817810058594,0.3536930084228515,1.7827019691467283,20.905675888061523,0.0832410007715225,24.5496883392334,2.210166931152344,33.9848747253418,3.5420711040496826,,0.0015729999868199,,1.0799560546875,143.41946411132812
2021-05-27,38436.96875,2736.488525390625,367.6557922363281,0.970234990119934,33.584590911865234,0.3329449892044067,1.645959973335266,19.000335693359375,0.0791509971022605,23.852981567382812,2.026745080947876,31.514713287353516,3.2788989543914795,,0.0015369999455288,,1.108183979988098,130.80532836914062
2021-05-28,35697.60546875,2419.90625,329.8799133300781,0.9001479744911194,29.039276123046875,0.3112049996852875,1.5119869709014893,16.73341178894043,0.0720869973301887,21.410093307495117,1.8232940435409544,27.95169258117676,2.9265570640563965,,0.0014280000468716,,0.9642429947853088,115.76527404785156
2021-05-29,34616.06640625,2279.51416015625,305.0521545410156,0.8317880034446716,27.376420974731445,0.3031100034713745,1.4062319993972778,16.127492904663086,0.0687830001115799,19.863374710083008,1.6981940269470217,25.39863967895508,2.69519305229187,,0.001384999952279,,0.969794988632202,110.51677703857422
2021-05-30,35678.12890625,2390.305419921875,325.7840270996094,0.9066089987754822,28.602659225463867,0.3022240102291107,1.577278971672058,16.534385681152344,0.0720359981060028,20.473987579345703,1.8649380207061768,26.86960220336914,3.116373062133789,,0.0014260000316426,,0.963716983795166,111.35319519042967
2021-05-31,37332.85546875,2714.9453125,354.329345703125,1.0465840101242063,32.816246032714844,0.3258099853992462,1.742777943611145,18.161319732666016,0.0769200026988983,23.430927276611328,1.8810240030288696,32.088584899902344,3.3709349632263184,,0.001492999959737,,0.9982730150222778,114.80200958251952
2021-06-01,36684.92578125,2633.518310546875,362.7946472167969,1.0110009908676147,30.985260009765625,0.3700770139694214,1.7347530126571655,17.773170471191406,0.0761360004544258,22.81084632873535,1.8211640119552612,30.699012756347656,3.224998950958252,,0.0014669999945908,,0.974300980567932,107.5941925048828
2021-06-02,37575.1796875,2706.125,401.2623291015625,1.024399995803833,33.95631790161133,0.4233739972114563,1.7528239488601685,18.677080154418945,0.0780410021543502,25.957727432250977,1.7958970069885254,30.65630149841309,3.316487073898315,,0.0015040000434964,,1.0075390338897705,107.4555435180664
2021-06-03,39208.765625,2855.12646484375,427.8079223632813,1.045320987701416,39.47090530395508,0.3999629914760589,1.840471029281616,20.24371337890625,0.0821190029382705,27.013458251953125,1.8238459825515747,32.19055938720703,3.599431037902832,,0.0015670000575482,,1.0496050119400024,124.54924774169922
2021-06-04,36894.40625,2688.195068359375,391.3953247070313,0.970196008682251,37.415069580078125,0.3763230144977569,1.710908055305481,18.247404098510746,0.0772520005702972,25.008298873901367,1.631484031677246,28.87575340270996,3.1733200550079346,,0.0014759999467059,,1.0212219953536987,108.97987365722656
2021-06-05,35551.95703125,2630.576904296875,390.4318542480469,0.9232860207557678,39.58539962768555,0.3721770048141479,1.6590089797973633,17.250303268432617,0.0755959972739219,23.816770553588867,1.5273339748382568,27.12679672241211,3.287719964981079,,0.0014220000011846,,0.9689450263977052,104.74594116210938
2021-06-06,35862.37890625,2715.0927734375,393.8202209472656,0.945285975933075,42.30837631225586,0.3718070089817047,1.6782480478286743,17.400110244750977,0.0775069966912269,24.20159912109375,1.5834280252456665,27.551576614379883,3.199666976928711,,0.0014339999761432,,1.0027790069580078,104.58992004394533
2021-06-07,33560.70703125,2590.26318359375,357.3102111816406,0.8611549735069275,38.262332916259766,0.3310500085353851,1.564105987548828,15.522640228271484,0.0716210007667541,21.6269588470459,1.4801219701766968,24.527210235595703,2.9212000370025635,,0.0013449999969452,,0.922769010066986,91.10304260253906
2021-06-08,33472.6328125,2517.438720703125,354.0013732910156,0.8757879734039307,41.51781463623047,0.327686995267868,1.5880299806594849,14.868940353393556,0.0726329982280731,21.745269775390625,1.485098958015442,24.174898147583008,2.9143729209899902,,0.0013389999512583,,0.908739984035492,81.63610076904297
2021-06-09,37345.12109375,2608.26708984375,375.7346801757813,0.9200339913368224,42.031776428222656,0.3433310091495514,1.624825954437256,15.38689136505127,0.075374998152256,23.184938430786133,1.4924269914627075,25.5693416595459,3.222928047180176,,0.0014919999521225,,0.9310960173606871,81.54084777832031
2021-06-10,36702.59765625,2471.5185546875,352.1831970214844,0.8691819906234741,41.09867477416992,0.32635098695755,1.5318570137023926,14.17640781402588,0.0726089999079704,22.684816360473633,1.3622050285339355,23.100679397583008,2.9640920162200928,,0.0014680000022053,,0.9140400290489196,66.59059143066406
2021-06-11,37334.3984375,2353.768798828125,345.9336853027344,0.8484500050544739,36.046085357666016,0.3193590044975281,1.436378002166748,13.418978691101074,0.069142997264862,20.985857009887695,1.251965045928955,21.478967666625977,3.0219171047210693,,0.001120000029914,,0.8829900026321411,58.237911224365234
2021-06-12,35552.515625,2372.484375,343.74102783203125,0.8326830267906189,36.441688537597656,0.3120839893817901,1.4802199602127075,13.55193042755127,0.0681189969182014,20.777036666870117,1.3412690162658691,21.686546325683594,2.906140089035034,,0.0010669999755918,,0.8388310074806213,61.20527267456055
2021-06-13,39097.859375,2508.3916015625,366.6489562988281,0.8831599950790405,38.77043533325195,0.3243820071220398,1.5583590269088743,14.77556610107422,0.0715560019016265,22.07633399963379,1.4692169427871704,23.337600708007812,3.1372079849243164,,0.0011729999678209,,0.8971920013427734,64.56804656982422
2021-06-14,40218.4765625,2537.89111328125,368.7927551269531,0.8928970098495483,38.71305465698242,0.3320850133895874,1.5751099586486816,14.965835571289062,0.0722519978880882,22.20535659790039,1.4778629541397097,23.860898971557617,3.1667981147766113,,0.001206999993883,,0.8974589705467224,66.03165435791016
2021-06-15,40406.26953125,2610.936767578125,373.566162109375,0.8898000121116638,41.15364837646485,0.3283810019493103,1.597756028175354,15.18004322052002,0.0725509971380233,24.760835647583008,1.6914600133895874,26.084226608276367,3.289973020553589,,0.0012120000319555,,0.8974090218544006,64.01873016357422
2021-06-16,38347.0625,2367.66357421875,347.033447265625,0.8319079875946045,39.703617095947266,0.307761013507843,1.4825730323791504,14.067678451538086,0.0689169988036155,22.97217559814453,1.4771970510482788,23.015077590942383,3.0501019954681396,,0.0011500000255182,,0.929718017578125,55.22580337524414
2021-06-17,38053.50390625,2372.001953125,352.738525390625,0.8414379954338074,39.264591217041016,0.3064959943294525,1.482193946838379,14.832069396972656,0.0738219991326332,22.51145362854004,1.5037939548492432,23.35679054260254,3.0768229961395264,,0.0011419999646022,,0.8972349762916565,54.0080451965332
2021-06-18,35787.24609375,2231.733154296875,336.8096923828125,0.797648012638092,36.64879608154297,0.2934719920158386,1.415395975112915,13.627870559692385,0.0695839971303939,21.398895263671875,1.3772610425949097,21.211151123046875,2.920274019241333,,0.0010730000212788,,0.8294619917869568,48.1130256652832
2021-06-19,35615.87109375,2178.4990234375,335.71282958984375,0.7616729736328125,35.35343551635742,0.2873559892177582,1.390570044517517,13.45772933959961,0.0687220022082328,20.355941772460938,1.3636950254440308,20.423982620239254,2.869126081466675,,0.0010679999832063,,0.8171749711036682,49.06722259521485
2021-06-20,35698.296875,2246.364501953125,340.06719970703125,0.7763770222663879,35.32201385498047,0.2809000015258789,1.4291880130767822,13.970991134643556,0.0678329989314079,20.67236328125,1.3989959955215454,21.735416412353516,2.8939049243927,,0.0010720000136643,,0.7979580163955688,47.21138000488281
2021-06-21,31676.693359375,1888.447509765625,270.98443603515625,0.6103879809379578,26.657400131225582,0.1786909997463226,1.1774799823760986,11.210616111755373,0.0535839982330799,15.769904136657717,1.0990519523620603,17.424097061157227,2.247023105621338,,0.0009490000084042,,0.5876129865646362,36.76573944091797
2021-06-22,32505.66015625,1874.9500732421875,261.8180847167969,0.5450670123100281,26.7718563079834,0.1910309940576553,1.1532540321350098,10.526581764221191,0.0509399995207786,14.65241241455078,1.0743839740753174,16.80649185180664,2.117224931716919,,0.0009740000241436,,0.6006349921226501,34.41373062133789
2021-06-23,33723.02734375,1989.736328125,294.49029541015625,0.6265349984169006,30.048887252807617,0.2321739941835403,1.2528959512710571,11.193946838378906,0.0557219982147216,16.14249038696289,1.1585869789123535,18.387203216552734,2.260823011398315,,0.0010130000300705,,0.6444410085678101,37.25491714477539
2021-06-24,34662.4375,1988.456298828125,308.39703369140625,0.671999990940094,31.18103408813477,0.2627820074558258,1.3560869693756104,11.482956886291504,0.0660249963402748,16.253658294677734,1.2031480073928833,19.037357330322266,2.1627790927886963,,0.0010400000028312,,0.7242270112037659,34.64143753051758
2021-06-25,31637.779296875,1813.21728515625,281.62091064453125,0.6133229732513428,28.698862075805664,0.2391529977321624,1.256477952003479,10.270669937133787,0.0616010017693042,14.467696189880373,1.0461629629135132,16.930967330932617,1.9030179977416992,,0.0009500000160187,,0.6410279870033264,31.197479248046875
2021-06-26,32186.27734375,1829.2392578125,279.43804931640625,0.615435004234314,29.712854385375977,0.2447839975357055,1.250440001487732,10.2755708694458,0.0626960024237632,14.499611854553224,1.0754530429840088,16.95522117614746,1.885938048362732,,0.0009629999985918,,0.6472200155258179,30.29764175415039
2021-06-27,34649.64453125,1978.8946533203125,290.5670166015625,0.6469230055809021,31.92939186096191,0.2644500136375427,1.3352019786834717,10.919079780578612,0.0647799968719482,15.01559352874756,1.1120330095291138,18.344139099121097,1.949944019317627,,0.0010379999876022,,0.6874169707298279,42.89836120605469
2021-06-28,34434.3359375,2079.657470703125,289.53411865234375,0.643746018409729,32.92778015136719,0.2568570077419281,1.3247519731521606,11.286295890808104,0.0652310028672218,15.740378379821776,1.119223952293396,18.773988723754883,1.9669859409332275,,0.0010339999571442,,0.707846999168396,50.19526290893555
2021-06-29,35867.77734375,2160.768310546875,300.2115478515625,0.7017250061035156,33.86680221557617,0.2627690136432647,1.3684370517730713,11.851420402526855,0.0676909983158111,16.25337028503418,1.1672790050506592,19.460010528564453,2.080436944961548,,0.001077999942936,,0.7512519955635071,54.06667709350586
2021-06-30,35040.8359375,2274.547607421875,303.2958679199219,0.7063739895820618,35.55640411376953,0.2542150020599365,1.383471965789795,11.955547332763672,0.0681459978222847,16.40219497680664,1.1674280166625977,19.497236251831055,2.0868210792541504,,0.0010509999701753,,0.7904239892959595,49.91103744506836
2021-07-01,33572.1171875,2113.60546875,288.2184143066406,0.6611800193786621,33.40403366088867,0.2445490062236786,1.3356109857559204,11.22981071472168,0.0648939982056617,15.278964042663574,1.077357053756714,18.273292541503903,2.0827839374542236,,0.001005999976769,,0.7725110054016113,45.84132385253906
2021-07-02,33897.046875,2150.040283203125,287.423095703125,0.6567630171775818,34.02048110961914,0.2452639937400818,1.3943970203399658,11.132654190063477,0.0665120035409927,15.340773582458496,1.1036109924316406,18.28356170654297,2.1028940677642822,,0.0010169999441131,,0.8045880198478699,43.99762725830078
2021-07-03,34668.546875,2226.1142578125,298.23712158203125,0.6728879809379578,34.478816986083984,0.246410995721817,1.4068360328674316,11.503907203674316,0.0668129995465278,15.553715705871582,1.118638038635254,18.538818359375,2.2529890537261963,,0.0010400000028312,,0.847307026386261,48.811309814453125
2021-07-04,35287.78125,2321.72412109375,307.7320861816406,0.6949449777603149,34.31060028076172,0.2464829981327057,1.458184003829956,12.350099563598633,0.0672980025410652,16.014026641845703,1.1478650569915771,19.26283836364746,2.2914440631866455,,0.0010580000234767,,0.8553770184516907,46.851593017578125
2021-07-05,33746.00390625,2198.58251953125,302.37799072265625,0.6542999744415283,32.984588623046875,0.2316139936447143,1.4048980474472046,12.026809692382812,0.0645740032196044,15.23558235168457,1.1016099452972412,18.37158966064453,2.172307014465332,,0.0010150000452995,,0.8115789890289307,46.27621841430664
2021-07-06,34235.1953125,2324.679443359375,320.934814453125,0.6654019951820374,34.26913833618164,0.2344219982624054,1.4180530309677124,13.357434272766112,0.0649349987506866,16.143564224243164,1.1317859888076782,20.08046531677246,2.2596418857574463,,0.0010260000126436,,0.8745599985122681,46.196895599365234
2021-07-07,33855.328125,2315.161865234375,327.5224609375,0.6515750288963318,36.59136962890625,0.2241259962320327,1.4031180143356323,13.08975315093994,0.0642950013279914,16.857789993286133,1.128411054611206,19.76412773132324,2.294409990310669,,0.0010150000452995,,0.9799659848213196,45.35867691040039
2021-07-08,32877.37109375,2120.0263671875,310.4271240234375,0.623058021068573,33.20372772216797,0.2075970023870468,1.3301459550857544,12.119664192199709,0.0611220002174377,15.33774757385254,1.0433399677276611,18.42205047607422,2.104819059371948,,0.0009850000496953,,1.2179219722747805,40.27332305908203
2021-07-09,33798.01171875,2146.6923828125,316.4845275878906,0.6368039846420288,33.2646484375,0.2198639959096908,1.3494739532470703,12.54416847229004,0.0621780008077621,15.669268608093262,1.0513290166854858,18.63038444519043,2.085369110107422,,0.001016000052914,,1.1845329999923706,40.58317947387695
2021-07-10,33520.51953125,2111.403564453125,316.14013671875,0.6254630088806152,31.788644790649418,0.213919997215271,1.3360849618911743,12.025736808776855,0.0613779984414577,15.290839195251465,1.02987802028656,18.207788467407227,2.1080141067504883,,0.0010049999691545,,1.2296409606933594,38.61317825317383
2021-07-11,34240.1875,2139.664794921875,322.0316467285156,0.6359350085258484,32.17784118652344,0.2158560007810592,1.3481450080871582,12.41366481781006,0.0618229992687702,15.48243522644043,1.0421520471572876,18.363967895507812,2.1685569286346436,,0.0010270000202581,,1.3773839473724363,39.690391540527344
2021-07-12,33155.84765625,2036.7210693359375,316.32818603515625,0.6301779747009277,30.848087310791016,0.2080480009317398,1.315099000930786,12.186532974243164,0.060224000364542,14.873132705688477,0.9969879984855652,17.55035400390625,2.0957999229431152,,0.0009950000094249,,1.194424033164978,37.342010498046875
2021-07-13,32702.025390625,1940.083984375,308.8111572265625,0.6195229887962341,29.12118911743164,0.2000029981136322,1.2650829553604126,11.914669036865234,0.0593390017747879,14.18964958190918,0.9456639885902404,16.866161346435547,1.9451179504394531,,0.0009810000192373,,1.177238941192627,38.904808044433594
2021-07-14,32822.34765625,1994.331298828125,309.4063720703125,0.6203240156173706,31.2810001373291,0.1973239928483963,1.2622580528259275,11.792096138000488,0.05986899882555,13.799570083618164,0.9286959767341614,16.945682525634766,1.9942270517349243,,0.0009850000496953,,1.2391799688339231,36.87171936035156
2021-07-15,31780.73046875,1911.1756591796875,315.2440185546875,0.5969409942626953,28.45210075378418,0.1848880052566528,1.2231919765472412,11.349885940551758,0.0577160008251667,13.08484935760498,0.8767820000648499,15.681652069091797,1.917286038398743,,0.0009510000236332,,1.2578020095825195,35.94320297241211
2021-07-16,31421.5390625,1880.3829345703125,302.985595703125,0.5907739996910095,26.37000846862793,0.1723449975252151,1.1737149953842163,10.860897064208984,0.055682998150587,12.053826332092283,0.8126140236854553,15.26286506652832,1.8403350114822388,,0.0009430000209249,,1.0991109609603882,32.413543701171875
2021-07-17,31533.068359375,1898.8251953125,300.4979248046875,0.582427978515625,26.721668243408203,0.1861249953508377,1.172302007675171,10.927745819091797,0.0559949986636638,12.292176246643066,0.8014609813690186,15.360055923461914,1.9318950176239016,,0.0009459999855607,,1.0231529474258425,32.26848220825195
2021-07-18,31796.810546875,1895.5521240234375,302.4804992675781,0.5879219770431519,26.751909255981445,0.1822330057621002,1.183698058128357,10.70465087890625,0.0560510009527206,12.682146072387695,0.7954570055007935,15.502411842346191,1.9108359813690183,,0.000953999988269,,1.0227080583572388,32.381263732910156
2021-07-19,30817.83203125,1817.296630859375,280.01861572265625,0.5575559735298157,24.44757652282715,0.1735559999942779,1.121116042137146,10.16976833343506,0.0534490011632442,11.425251007080078,0.7307279706001282,14.509061813354492,1.7234770059585571,,0.0009239999926649,,0.9075940251350404,30.88376808166504
2021-07-20,29807.34765625,1787.5107421875,264.7823791503906,0.5293359756469727,23.48955535888672,0.1708009988069534,1.0562909841537476,9.650588035583496,0.0505580008029937,10.98121166229248,0.6901010274887085,13.775897026062012,1.679967999458313,,0.0008939999970607,,0.8134660124778748,28.55767059326172
2021-07-21,32110.693359375,1990.9708251953125,292.5313720703125,0.569998025894165,26.62307929992676,0.1903489977121353,1.168097972869873,10.420524597167969,0.0538230016827583,12.305878639221191,0.8880090117454529,15.268477439880373,1.8173309564590456,,0.0009629999985918,,0.9447529911994934,33.2401237487793
2021-07-22,32313.10546875,2025.2027587890625,293.6411437988281,0.5922060012817383,27.70208168029785,0.1913029998540878,1.1861610412597656,10.828587532043455,0.05528200045228,13.161491394042969,0.8805509805679321,16.085718154907227,1.9356110095977783,,0.0009689999860711,,1.042765974998474,33.818115234375
2021-07-23,33581.55078125,2124.776611328125,299.2829895019531,0.6092240214347839,28.513879776000977,0.1947640031576156,1.206307053565979,11.099355697631836,0.0560269989073276,13.397968292236328,0.9492300152778624,16.51156234741211,1.9368189573287964,,0.0010069999843835,,1.1698850393295288,34.6512336730957
2021-07-24,34292.4453125,2189.21875,302.0718688964844,0.6098269820213318,28.702619552612305,0.1973190009593963,1.2334970235824585,11.17281723022461,0.0573469996452331,13.805340766906738,0.9493250250816344,16.70583152770996,2.1402170658111572,,0.0010290000354871,,1.2159160375595093,43.46455764770508
2021-07-25,35350.1875,2191.373779296875,302.4361572265625,0.6063569784164429,28.168773651123047,0.1978639960289001,1.2285009622573853,11.2407865524292,0.0578799992799758,13.712599754333496,0.9399430155754088,16.759658813476562,2.1585159301757812,,0.001414000056684,,1.1896790266036987,42.58781814575195
2021-07-26,37337.53515625,2233.36669921875,304.4782409667969,0.6256179809570312,28.306642532348633,0.2044190019369125,1.258492946624756,11.492170333862305,0.0585540011525154,13.951711654663086,1.0178860425949097,18.08965301513672,2.1512179374694824,,0.001494999974966,,1.1511629819869995,40.64724349975586
2021-07-27,39406.94140625,2298.33349609375,313.60260009765625,0.6446040272712708,28.065326690673828,0.2058990001678466,1.2784459590911863,11.91977310180664,0.0601789988577365,14.37607192993164,1.0398199558258057,19.4996337890625,2.22701096534729,,0.0015760000096634,,1.1612390279769895,40.93566131591797
2021-07-28,39995.90625,2296.54541015625,313.42864990234375,0.7254449725151062,27.815410614013672,0.2053920030593872,1.2835040092468262,12.25692653656006,0.0605169981718063,14.53883457183838,1.015442967414856,19.0302734375,2.2227120399475098,,0.001600999967195,,1.120985984802246,40.67322540283203
2021-07-29,40008.421875,2380.956787109375,316.74945068359375,0.7480170130729675,31.281137466430664,0.2046190053224563,1.2840839624404907,12.41838264465332,0.0617720000445842,15.236948013305664,1.025704026222229,19.345849990844727,2.25209903717041,,0.0015999999595806,,1.1433830261230469,41.20916366577149
2021-07-30,42235.546875,2466.96142578125,322.90936279296875,0.7521190047264099,32.393943786621094,0.2088209986686706,1.3089519739151,13.002365112304688,0.0632719993591308,15.838522911071776,1.0694069862365725,22.315961837768555,2.332024097442627,,0.0016850000247359,,1.2400890588760376,42.15314865112305
2021-07-31,41626.1953125,2536.2099609375,333.5495910644531,0.7477859854698181,36.82731246948242,0.2083140015602111,1.3223450183868408,13.591609001159668,0.0640949979424476,16.847204208374023,1.082648992538452,22.75370216369629,2.400407075881958,,0.0016680000117048,,1.269423007965088,41.718894958496094
2021-08-01,39974.89453125,2561.85205078125,333.4840087890625,0.7259219884872437,34.25436019897461,0.2044370025396347,1.317729949951172,12.877431869506836,0.0633179992437362,18.413965225219727,1.052474021911621,22.12683868408203,2.393218994140625,,0.001602999982424,,1.204416036605835,40.91436767578125
2021-08-02,39201.9453125,2610.1533203125,331.1031188964844,0.7392200231552124,33.22241973876953,0.2036000043153762,1.3100680112838743,13.006891250610352,0.0646919980645179,18.017284393310547,1.04818594455719,23.480348587036133,2.355431079864502,,0.0015670000575482,,1.2569570541381836,40.20367813110352
2021-08-03,38152.98046875,2502.349609375,322.74774169921875,0.7127289772033691,33.99644088745117,0.1959670037031173,1.3650259971618652,12.53329372406006,0.0639220029115676,17.33682632446289,1.0187950134277344,23.875957489013672,2.3320090770721436,,0.0015249999705702,,1.3469220399856567,38.4506721496582
2021-08-04,39747.50390625,2724.619873046875,334.9187927246094,0.7304880023002625,35.76362609863281,0.2014899998903274,1.3765640258789062,13.679924964904783,0.0673940032720565,19.16309356689453,1.0526820421218872,24.188875198364254,2.454339027404785,,0.0015910000074654,,1.3637319803237915,39.31336212158203
2021-08-05,40869.5546875,2827.328857421875,337.8738708496094,0.7331510186195374,37.35513687133789,0.2009740024805069,1.386144995689392,13.834280967712402,0.0701349973678588,19.13237190246582,1.0649449825286863,24.05049514770508,2.5031330585479736,,0.0016349999932572,,1.3403090238571167,41.993778228759766
2021-08-06,42816.5,2890.941650390625,342.1369934082031,0.7465130090713501,39.446102142333984,0.2046879976987838,1.401785969734192,14.725431442260742,0.0718830004334449,20.400678634643555,1.0808219909667969,23.85933494567871,2.5199100971221924,,0.00171500002034,,1.3583940267562866,48.2376594543457
